Regulator,Target,Eligible
b3366,b1110,True
b3366,b1112,True
b3366,b1143,True
b3366,b1145,True
b3366,b1163,True
b3366,b1164,True
b3366,b1165,True
b3366,b1166,True
b3366,b1167,True
b3366,b1172,True
b3366,b1178,True
b3366,b1188,True
b3366,b1194,True
b3366,b1195,True
b3366,b1197,True
b3366,b1223,True
b3366,b1224,True
b3366,b1241,True
b3366,b1243,True
b3366,b1244,True
b3366,b1247,True
b3366,b1256,True
b3366,b1258,True
b3366,b1259,True
b3366,b1264,True
b3366,b1283,True
b3366,b1297,True
b3366,b1298,True
b3366,b1300,True
b3366,b1301,True
b3366,b1302,True
b3366,b1331,True
b3366,b1332,True
b3366,b1341,True
b3366,b1374,True
b3366,b1375,True
b3366,b1376,True
b3366,b1378,True
b3366,b1380,True
b3366,b1384,True
b3366,b1415,True
b3366,b1420,True
b3366,b1422,True
b3366,b1423,True
b3366,b1426,True
b3366,b1440,True
b3366,b1441,True
b3366,b1443,True
b3366,b1444,True
b3366,b1452,True
b3366,b1478,True
b3366,b1480,True
b3366,b1481,True
b3366,b1482,True
b3366,b1487,True
b3366,b1488,True
b3366,b1492,True
b3366,b1493,True
b3366,b1498,True
b3366,b1518,True
b3366,b1519,True
b3366,b1536,True
b3366,b1541,True
b3366,b1550,True
b3366,b1551,True
b3366,b1552,True
b3366,b1556,True
b3366,b1557,True
b3366,b1558,True
b3366,b1566,True
b3366,b1587,True
b3366,b1593,True
b3366,b1597,True
b3366,b1656,True
b3366,b1674,True
b3366,b1684,True
b3366,b1705,True
b3366,b1729,True
b3366,b1732,True
b3366,b1747,True
b3366,b1748,True
b3366,b1783,True
b3366,b1784,True
b3366,b1795,True
b3366,b1836,True
b3366,b1857,True
b3366,b1878,True
b3366,b1880,True
b3366,b1881,True
b3366,b1882,True
b3366,b1883,True
b3366,b1884,True
b3366,b1885,True
b3366,b1886,True
b3366,b1887,True
b3366,b1888,True
b3366,b1889,True
b3366,b1890,True
b3366,b1891,True
b3366,b1892,True
b3366,b1896,True
b3366,b1897,True
b3366,b1902,True
b3366,b1904,True
b3366,b1905,True
b3366,b1906,True
b3366,b1920,True
b3366,b1921,True
b3366,b1922,True
b3366,b1923,True
b3366,b1924,True
b3366,b1925,True
b3366,b1926,True
b3366,b1930,True
b3366,b1937,True
b3366,b1938,True
b3366,b1939,True
b3366,b1940,True
b3366,b1941,True
b3366,b1942,True
b3366,b1943,True
b3366,b1944,True
b3366,b1945,True
b3366,b1946,True
b3366,b1947,True
b3366,b1948,True
b3366,b1949,True
b3366,b1950,True
b3366,b1951,True
b3366,b1953,True
b3366,b1967,True
b3366,b1973,True
b3366,b2000,True
b3366,b2035,True
b3366,b2036,True
b3366,b2080,True
b3366,b2086,True
b3366,b2091,True
b3366,b2092,True
b3366,b2093,True
b3366,b2094,True
b3366,b2095,True
b3366,b2096,True
b3366,b2097,True
b3366,b2103,True
b3366,b2104,True
b3366,b2106,True
b3366,b2111,True
b3366,b2127,True
b3366,b2131,True
b3366,b2135,True
b3366,b2148,True
b3366,b2149,True
b3366,b2150,True
b3366,b2155,True
b3366,b2168,True
b3366,b2169,True
b3366,b2207,True
b3366,b2208,True
b3366,b2210,True
b3366,b2240,True
b3366,b2241,True
b3366,b2242,True
b3366,b2243,True
b3366,b2266,True
b3366,b2302,True
b3366,b2309,True
b3366,b2310,True
b3366,b2352,True
b3366,b2378,True
b3366,b2422,True
b3366,b2423,True
b3366,b2424,True
b3366,b2425,True
b3366,b2464,True
b3366,b2465,True
b3366,b2497,True
b3366,b2499,True
b3366,b2518,True
b3366,b2535,True
b3366,b2579,True
b3366,b2597,True
b3366,b2659,True
b3366,b2660,True
b3366,b2661,True
b3366,b2662,True
b3366,b2665,True
b3366,b2669,True
b3366,b2670,True
b3366,b2672,True
b3366,b2673,True
b3366,b2674,True
b3366,b2675,True
b3366,b2676,True
b3366,b2677,True
b3366,b2678,True
b3366,b2679,True
b3366,b2702,True
b3366,b2703,True
b3366,b2704,True
b3366,b2727,True
b3366,b2751,True
b3366,b2752,True
b3366,b2762,True
b3366,b2763,True
b3366,b2764,True
b3366,b2809,True
b3366,b2818,True
b3366,b2869,True
b3366,b2924,True
b3366,b2942,True
b3366,b2957,True
b3366,b2971,True
b3366,b2975,True
b3366,b2976,True
b3366,b2977,True
b3366,b2979,True
b3366,b2980,True
b3366,b2996,True
b3366,b2997,True
b3366,b3003,True
b3366,b3024,True
b3366,b3073,True
b3366,b3089,True
b3366,b3117,True
b3366,b3118,True
b3366,b3153,True
b3366,b3158,True
b3366,b3159,True
b3366,b3239,True
b3366,b3268,True
b3366,b3336,True
b3366,b3337,True
b3366,b3365,True
b3366,b3367,True
b3366,b3426,True
b3366,b3453,True
b3366,b3458,True
b3366,b3460,True
b3366,b3476,True
b3366,b3487,True
b3366,b3491,True
b3366,b3494,True
b3366,b3495,True
b3366,b3506,True
b3366,b3507,True
b3366,b3508,True
b3366,b3509,True
b3366,b3510,True
b3366,b3511,True
b3366,b3512,True
b3366,b3513,True
b3366,b3516,True
b3366,b3517,True
b3366,b3523,True
b3366,b3525,True
b3366,b3528,True
b3366,b3540,True
b3366,b3541,True
b3366,b3542,True
b3366,b3543,True
b3366,b3544,True
b3366,b3547,True
b3366,b3555,True
b3366,b3556,True
b3366,b3566,True
b3366,b3570,True
b3366,b3588,True
b3366,b3603,True
b3366,b3654,True
b3366,b3661,True
b3366,b3666,True
b3366,b3686,True
b3366,b3708,True
b3366,b3709,True
b3366,b3744,True
b3366,b3748,True
b3366,b3751,True
b3366,b3774,True
b3366,b3828,True
b3366,b3829,True
b3366,b3845,True
b3366,b3846,True
b3366,b3901,True
b3366,b3902,True
b3366,b3903,True
b3366,b3904,True
b3366,b3905,True
b3366,b3906,True
b3366,b3907,True
b3366,b3926,True
b3366,b3927,True
b3366,b3941,True
b3366,b3945,True
b3366,b3958,True
b3366,b3990,True
b3366,b3991,True
b3366,b3992,True
b3366,b3993,True
b3366,b3994,True
b3366,b4011,True
b3366,b4013,True
b3366,b4014,True
b3366,b4015,True
b3366,b4016,True
b3366,b4026,True
b3366,b4030,True
b3366,b4032,True
b3366,b4033,True
b3366,b4034,True
b3366,b4035,True
b3366,b4036,True
b3366,b4037,True
b3366,b4045,True
b3366,b4060,True
b3366,b4062,True
b3366,b4064,True
b3366,b4067,True
b3366,b4068,True
b3366,b4069,True
b3366,b4107,True
b3366,b4110,True
b3366,b4111,True
b3366,b4116,True
b3366,b4122,True
b3366,b4123,True
b3366,b4126,True
b3366,b4128,True
b3366,b4139,True
b3366,b4149,True
b3366,b4151,True
b3366,b4152,True
b3366,b4153,True
b3366,b4154,True
b3366,b4187,True
b3366,b4188,True
b3366,b4189,True
b3366,b4239,True
b3366,b4240,True
b3366,b4244,True
b3366,b4245,True
b3366,b4254,True
b3366,b4293,True
b3366,b4314,True
b3366,b4315,True
b3366,b4316,True
b3366,b4335,True
b3366,b4354,True
b3366,b4355,True
b3366,b4367,True
b3366,b4376,True
b3366,b4380,True
b3366,b4407,True
b3366,b4411,True
b3366,b4428,True
b3366,b4467,True
b3366,b4468,True
b3366,b4484,True
b3366,b4490,True
b3366,b4493,True
b3366,b4506,True
b3366,b4511,True
b3366,b4518,True
b3366,b4519,True
b3366,b4567,True
b3366,b4568,True
b3366,b4589,True
b3366,b4662,True
b3366,b4671,True
b3366,b4705,True
b3366,b4711,True
b3366,b4720,True
b3366,b4721,True
b3366,b4723,True
b3366,b4724,True
b3366,b4735,True
b3366,b4742,True
b3366,b4743,True
b3366,b4744,True
b3366,b4748,True
b3366,b4755,True
b3366,b4756,True
b3367,b0032,True
b3367,b0033,True
b3367,b0068,True
b3367,b0071,True
b3367,b0072,True
b3367,b0073,True
b3367,b0074,True
b3367,b0150,True
b3367,b0199,True
b3367,b0273,True
b3367,b0287,True
b3367,b0296,True
b3367,b0325,True
b3367,b0329,True
b3367,b0331,True
b3367,b0333,True
b3367,b0334,True
b3367,b0335,True
b3367,b0336,True
b3367,b0337,True
b3367,b0346,True
b3367,b0382,True
b3367,b0384,True
b3367,b0431,True
b3367,b0450,True
b3367,b0453,True
b3367,b0485,True
b3367,b0486,True
b3367,b0523,True
b3367,b0543,True
b3367,b0544,True
b3367,b0545,True
b3367,b0546,True
b3367,b0557,True
b3367,b0564,True
b3367,b0565,True
b3367,b0571,True
b3367,b0572,True
b3367,b0573,True
b3367,b0574,True
b3367,b0575,True
b3367,b0581,True
b3367,b0583,True
b3367,b0584,True
b3367,b0585,True
b3367,b0586,True
b3367,b0593,True
b3367,b0594,True
b3367,b0595,True
b3367,b0596,True
b3367,b0597,True
b3367,b0607,True
b3367,b0621,True
b3367,b0623,True
b3367,b0643,True
b3367,b0699,True
b3367,b0707,True
b3367,b0721,True
b3367,b0722,True
b3367,b0723,True
b3367,b0753,True
b3367,b0774,True
b3367,b0775,True
b3367,b0776,True
b3367,b0777,True
b3367,b0778,True
b3367,b0790,True
b3367,b0801,True
b3367,b0804,True
b3367,b0805,True
b3367,b0811,True
b3367,b0812,True
b3367,b0833,True
b3367,b0836,True
b3367,b0849,True
b3367,b0854,True
b3367,b0860,True
b3367,b0865,True
b3367,b0871,True
b3367,b0880,True
b3367,b0894,True
b3367,b0895,True
b3367,b0896,True
b3367,b0897,True
b3367,b0929,True
b3367,b0953,True
b3367,b0989,True
b3367,b0990,True
b3367,b0991,True
b3367,b1002,True
b3367,b1003,True
b3367,b1004,True
b3367,b1018,True
b3367,b1019,True
b3367,b1020,True
b3367,b1038,True
b3367,b1039,True
b3367,b1040,True
b3367,b1041,True
b3367,b1042,True
b3367,b1044,True
b3367,b1051,True
b3367,b1070,True
b3367,b1071,True
b3367,b1072,True
b3367,b1073,True
b3367,b1074,True
b3367,b1075,True
b3367,b1076,True
b3367,b1077,True
b3367,b1078,True
b3367,b1079,True
b3367,b1080,True
b3367,b1081,True
b3367,b1082,True
b3367,b1083,True
b3367,b1102,True
b3367,b1110,True
b3367,b1112,True
b3367,b1143,True
b3367,b1145,True
b3367,b1163,True
b3367,b1164,True
b3367,b1165,True
b3367,b1166,True
b3367,b1167,True
b3367,b1172,True
b3367,b1178,True
b3367,b1188,True
b3367,b1194,True
b3367,b1195,True
b3367,b1197,True
b3367,b1223,True
b3367,b1224,True
b3367,b1241,True
b3367,b1243,True
b3367,b1244,True
b3367,b1247,True
b3367,b1256,True
b3367,b1258,True
b3367,b1259,True
b3367,b1264,True
b3367,b1283,True
b3367,b1297,True
b3367,b1298,True
b3367,b1300,True
b3367,b1301,True
b3367,b1302,True
b3367,b1331,True
b3367,b1332,True
b3367,b1341,True
b3367,b1374,True
b3367,b1375,True
b3367,b1376,True
b3367,b1378,True
b3367,b1380,True
b3367,b1384,True
b3367,b1415,True
b3367,b1420,True
b3367,b1422,True
b3367,b1423,True
b3367,b1426,True
b3367,b1440,True
b3367,b1441,True
b3367,b1443,True
b3367,b1444,True
b3367,b1452,True
b3367,b1478,True
b3367,b1480,True
b3367,b1481,True
b3367,b1482,True
b3367,b1487,True
b3367,b1488,True
b3367,b1492,True
b3367,b1493,True
b3367,b1498,True
b3367,b1518,True
b3367,b1519,True
b3367,b1536,True
b3367,b1541,True
b3367,b1550,True
b3367,b1551,True
b3367,b1552,True
b3367,b1556,True
b3367,b1557,True
b3367,b1558,True
b3367,b1566,True
b3367,b1587,True
b3367,b1593,True
b3367,b1597,True
b3367,b1656,True
b3367,b1674,True
b3367,b1684,True
b3367,b1705,True
b3367,b1729,True
b3367,b1732,True
b3367,b1747,True
b3367,b1748,True
b3367,b1783,True
b3367,b1784,True
b3367,b1795,True
b3367,b1836,True
b3367,b1857,True
b3367,b1878,True
b3367,b1880,True
b3367,b1881,True
b3367,b1882,True
b3367,b1883,True
b3367,b1884,True
b3367,b1885,True
b3367,b1886,True
b3367,b1887,True
b3367,b1888,True
b3367,b1889,True
b3367,b1890,True
b3367,b1891,True
b3367,b1892,True
b3367,b1896,True
b3367,b1897,True
b3367,b1902,True
b3367,b1904,True
b3367,b1905,True
b3367,b1906,True
b3367,b1920,True
b3367,b1921,True
b3367,b1922,True
b3367,b1923,True
b3367,b1924,True
b3367,b1925,True
b3367,b1926,True
b3367,b1930,True
b3367,b1937,True
b3367,b1938,True
b3367,b1939,True
b3367,b1940,True
b3367,b1941,True
b3367,b1942,True
b3367,b1943,True
b3367,b1944,True
b3367,b1945,True
b3367,b1946,True
b3367,b1947,True
b3367,b1948,True
b3367,b1949,True
b3367,b1950,True
b3367,b1951,True
b3367,b1953,True
b3367,b1967,True
b3367,b1973,True
b3367,b2000,True
b3367,b2035,True
b3367,b2036,True
b3367,b2080,True
b3367,b2086,True
b3367,b2091,True
b3367,b2092,True
b3367,b2093,True
b3367,b2094,True
b3367,b2095,True
b3367,b2096,True
b3367,b2097,True
b3367,b2103,True
b3367,b2104,True
b3367,b2106,True
b3367,b2111,True
b3367,b2127,True
b3367,b2131,True
b3367,b2135,True
b3367,b2148,True
b3367,b2149,True
b3367,b2150,True
b3367,b2155,True
b3367,b2168,True
b3367,b2169,True
b3367,b2207,True
b3367,b2208,True
b3367,b2210,True
b3367,b2240,True
b3367,b2241,True
b3367,b2242,True
b3367,b2243,True
b3367,b2266,True
b3367,b2302,True
b3367,b2309,True
b3367,b2310,True
b3367,b2352,True
b3367,b2378,True
b3367,b2422,True
b3367,b2423,True
b3367,b2424,True
b3367,b2425,True
b3367,b2464,True
b3367,b2465,True
b3367,b2497,True
b3367,b2499,True
b3367,b2518,True
b3367,b2535,True
b3367,b2579,True
b3367,b2597,True
b3367,b2659,True
b3367,b2660,True
b3367,b2661,True
b3367,b2662,True
b3367,b2665,True
b3367,b2669,True
b3367,b2670,True
b3367,b2672,True
b3367,b2673,True
b3367,b2674,True
b3367,b2675,True
b3367,b2676,True
b3367,b2677,True
b3367,b2678,True
b3367,b2679,True
b3367,b2702,True
b3367,b2703,True
b3367,b2704,True
b3367,b2727,True
b3367,b2751,True
b3367,b2752,True
b3367,b2762,True
b3367,b2763,True
b3367,b2764,True
b3367,b2809,True
b3367,b2818,True
b3367,b2869,True
b3367,b2924,True
b3367,b2942,True
b3367,b2957,True
b3367,b2971,True
b3367,b2975,True
b3367,b2976,True
b3367,b2977,True
b3367,b2979,True
b3367,b2980,True
b3367,b2996,True
b3367,b2997,True
b3367,b3003,True
b3367,b3024,True
b3367,b3073,True
b3367,b3089,True
b3367,b3117,True
b3367,b3118,True
b3367,b3153,True
b3367,b3158,True
b3367,b3159,True
b3367,b3239,True
b3367,b3268,True
b3367,b3336,True
b3367,b3337,True
b3367,b3365,True
b3367,b3366,True
b3367,b3426,True
b3367,b3453,True
b3367,b3458,True
b3367,b3460,True
b3367,b3476,True
b3367,b3487,True
b3367,b3491,True
b3367,b3494,True
b3367,b3495,True
b3367,b3506,True
b3367,b3507,True
b3367,b3508,True
b3367,b3509,True
b3367,b3510,True
b3367,b3511,True
b3367,b3512,True
b3367,b3513,True
b3367,b3516,True
b3367,b3517,True
b3367,b3523,True
b3367,b3525,True
b3367,b3528,True
b3367,b3540,True
b3367,b3541,True
b3367,b3542,True
b3367,b3543,True
b3367,b3544,True
b3367,b3547,True
b3367,b3555,True
b3367,b3556,True
b3367,b3566,True
b3367,b3570,True
b3367,b3588,True
b3367,b3603,True
b3367,b3654,True
b3367,b3661,True
b3367,b3666,True
b3367,b3686,True
b3367,b3708,True
b3367,b3709,True
b3367,b3744,True
b3367,b3748,True
b3367,b3751,True
b3367,b3774,True
b3367,b3828,True
b3367,b3829,True
b3367,b3845,True
b3367,b3846,True
b3367,b3901,True
b3367,b3902,True
b3367,b3903,True
b3367,b3904,True
b3367,b3905,True
b3367,b3906,True
b3367,b3907,True
b3367,b3926,True
b3367,b3927,True
b3367,b3941,True
b3367,b3945,True
b3367,b3958,True
b3367,b3990,True
b3367,b3991,True
b3367,b3992,True
b3367,b3993,True
b3367,b3994,True
b3367,b4011,True
b3367,b4013,True
b3367,b4014,True
b3367,b4015,True
b3367,b4016,True
b3367,b4026,True
b3367,b4030,True
b3367,b4032,True
b3367,b4033,True
b3367,b4034,True
b3367,b4035,True
b3367,b4036,True
b3367,b4037,True
b3367,b4045,True
b3367,b4060,True
b3367,b4062,True
b3367,b4064,True
b3367,b4067,True
b3367,b4068,True
b3367,b4069,True
b3367,b4107,True
b3367,b4110,True
b3367,b4111,True
b3367,b4116,True
b3367,b4122,True
b3367,b4123,True
b3367,b4126,True
b3367,b4128,True
b3367,b4139,True
b3367,b4149,True
b3367,b4151,True
b3367,b4152,True
b3367,b4153,True
b3367,b4154,True
b3367,b4187,True
b3367,b4188,True
b3367,b4189,True
b3367,b4239,True
b3367,b4240,True
b3367,b4244,True
b3367,b4245,True
b3367,b4254,True
b3367,b4293,True
b3367,b4314,True
b3367,b4315,True
b3367,b4316,True
b3367,b4335,True
b3367,b4354,True
b3367,b4355,True
b3367,b4367,True
b3367,b4376,True
b3367,b4380,True
b3367,b4407,True
b3367,b4411,True
b3367,b4428,True
b3367,b4467,True
b3367,b4468,True
b3367,b4484,True
b3367,b4490,True
b3367,b4493,True
b3367,b4506,True
b3367,b4511,True
b3367,b4518,True
b3367,b4519,True
b3367,b4567,True
b3367,b4568,True
b3367,b4589,True
b3367,b4662,True
b3367,b4671,True
b3367,b4705,True
b3367,b4711,True
b3367,b4720,True
b3367,b4721,True
b3367,b4723,True
b3367,b4724,True
b3367,b4735,True
b3367,b4742,True
b3367,b4743,True
b3367,b4744,True
b3367,b4748,True
b3367,b4755,True
b3367,b4756,True
b3426,b0032,True
b3426,b0033,True
b3426,b0068,True
b3426,b0071,True
b3426,b0072,True
b3426,b0073,True
b3426,b0074,True
b3426,b0150,True
b3426,b0199,True
b3426,b0273,True
b3426,b0287,True
b3426,b0296,True
b3426,b0325,True
b3426,b0329,True
b3426,b0331,True
b3426,b0333,True
b3426,b0334,True
b3426,b0335,True
b3426,b0336,True
b3426,b0337,True
b3426,b0346,True
b3426,b0382,True
b3426,b0384,True
b3426,b0431,True
b3426,b0450,True
b3426,b0453,True
b3426,b0485,True
b3426,b0486,True
b3426,b0523,True
b3426,b0543,True
b3426,b0544,True
b3426,b0545,True
b3426,b0546,True
b3426,b0557,True
b3426,b0564,True
b3426,b0565,True
b3426,b0571,True
b3426,b0572,True
b3426,b0573,True
b3426,b0574,True
b3426,b0575,True
b3426,b0581,True
b3426,b0583,True
b3426,b0584,True
b3426,b0585,True
b3426,b0586,True
b3426,b0593,True
b3426,b0594,True
b3426,b0595,True
b3426,b0596,True
b3426,b0597,True
b3426,b0607,True
b3426,b0621,True
b3426,b0623,True
b3426,b0643,True
b3426,b0699,True
b3426,b0707,True
b3426,b0721,True
b3426,b0722,True
b3426,b0723,True
b3426,b0753,True
b3426,b0774,True
b3426,b0775,True
b3426,b0776,True
b3426,b0777,True
b3426,b0778,True
b3426,b0790,True
b3426,b0801,True
b3426,b0804,True
b3426,b0805,True
b3426,b0811,True
b3426,b0812,True
b3426,b0833,True
b3426,b0836,True
b3426,b0849,True
b3426,b0854,True
b3426,b0860,True
b3426,b0865,True
b3426,b0871,True
b3426,b0880,True
b3426,b0894,True
b3426,b0895,True
b3426,b0896,True
b3426,b0897,True
b3426,b0929,True
b3426,b0953,True
b3426,b0989,True
b3426,b0990,True
b3426,b0991,True
b3426,b1002,True
b3426,b1003,True
b3426,b1004,True
b3426,b1018,True
b3426,b1019,True
b3426,b1020,True
b3426,b1038,True
b3426,b1039,True
b3426,b1040,True
b3426,b1041,True
b3426,b1042,True
b3426,b1044,True
b3426,b1051,True
b3426,b1070,True
b3426,b1071,True
b3426,b1072,True
b3426,b1073,True
b3426,b1074,True
b3426,b1075,True
b3426,b1076,True
b3426,b1077,True
b3426,b1078,True
b3426,b1079,True
b3426,b1080,True
b3426,b1081,True
b3426,b1082,True
b3426,b1083,True
b3426,b1102,True
b3426,b1110,True
b3426,b1112,True
b3426,b1143,True
b3426,b1145,True
b3426,b1163,True
b3426,b1164,True
b3426,b1165,True
b3426,b1166,True
b3426,b1167,True
b3426,b1172,True
b3426,b1178,True
b3426,b1188,True
b3426,b1194,True
b3426,b1195,True
b3426,b1197,True
b3426,b1223,True
b3426,b1224,True
b3426,b1241,True
b3426,b1243,True
b3426,b1244,True
b3426,b1247,True
b3426,b1256,True
b3426,b1258,True
b3426,b1259,True
b3426,b1264,True
b3426,b1283,True
b3426,b1297,True
b3426,b1298,True
b3426,b1300,True
b3426,b1301,True
b3426,b1302,True
b3426,b1331,True
b3426,b1332,True
b3426,b1341,True
b3426,b1374,True
b3426,b1375,True
b3426,b1376,True
b3426,b1378,True
b3426,b1380,True
b3426,b1384,True
b3426,b1415,True
b3426,b1420,True
b3426,b1422,True
b3426,b1423,True
b3426,b1426,True
b3426,b1440,True
b3426,b1441,True
b3426,b1443,True
b3426,b1444,True
b3426,b1452,True
b3426,b1478,True
b3426,b1480,True
b3426,b1481,True
b3426,b1482,True
b3426,b1487,True
b3426,b1488,True
b3426,b1492,True
b3426,b1493,True
b3426,b1498,True
b3426,b1518,True
b3426,b1519,True
b3426,b1536,True
b3426,b1541,True
b3426,b1550,True
b3426,b1551,True
b3426,b1552,True
b3426,b1556,True
b3426,b1557,True
b3426,b1558,True
b3426,b1566,True
b3426,b1587,True
b3426,b1593,True
b3426,b1597,True
b3426,b1656,True
b3426,b1674,True
b3426,b1684,True
b3426,b1705,True
b3426,b1729,True
b3426,b1732,True
b3426,b1747,True
b3426,b1748,True
b3426,b1783,True
b3426,b1784,True
b3426,b1795,True
b3426,b1836,True
b3426,b1857,True
b3426,b1878,True
b3426,b1880,True
b3426,b1881,True
b3426,b1882,True
b3426,b1883,True
b3426,b1884,True
b3426,b1885,True
b3426,b1886,True
b3426,b1887,True
b3426,b1888,True
b3426,b1889,True
b3426,b1890,True
b3426,b1891,True
b3426,b1892,True
b3426,b1896,True
b3426,b1897,True
b3426,b1902,True
b3426,b1904,True
b3426,b1905,True
b3426,b1906,True
b3426,b1920,True
b3426,b1921,True
b3426,b1922,True
b3426,b1923,True
b3426,b1924,True
b3426,b1925,True
b3426,b1926,True
b3426,b1930,True
b3426,b1937,True
b3426,b1938,True
b3426,b1939,True
b3426,b1940,True
b3426,b1941,True
b3426,b1942,True
b3426,b1943,True
b3426,b1944,True
b3426,b1945,True
b3426,b1946,True
b3426,b1947,True
b3426,b1948,True
b3426,b1949,True
b3426,b1950,True
b3426,b1951,True
b3426,b1953,True
b3426,b1967,True
b3426,b1973,True
b3426,b2000,True
b3426,b2035,True
b3426,b2036,True
b3426,b2080,True
b3426,b2086,True
b3426,b2091,True
b3426,b2092,True
b3426,b2093,True
b3426,b2094,True
b3426,b2095,True
b3426,b2096,True
b3426,b2097,True
b3426,b2103,True
b3426,b2104,True
b3426,b2106,True
b3426,b2111,True
b3426,b2127,True
b3426,b2131,True
b3426,b2135,True
b3426,b2148,True
b3426,b2149,True
b3426,b2150,True
b3426,b2155,True
b3426,b2168,True
b3426,b2169,True
b3426,b2207,True
b3426,b2208,True
b3426,b2210,True
b3426,b2240,True
b3426,b2241,True
b3426,b2242,True
b3426,b2243,True
b3426,b2266,True
b3426,b2302,True
b3426,b2309,True
b3426,b2310,True
b3426,b2352,True
b3426,b2378,True
b3426,b2422,True
b3426,b2423,True
b3426,b2424,True
b3426,b2425,True
b3426,b2464,True
b3426,b2465,True
b3426,b2497,True
b3426,b2499,True
b3426,b2518,True
b3426,b2535,True
b3426,b2579,True
b3426,b2597,True
b3426,b2659,True
b3426,b2660,True
b3426,b2661,True
b3426,b2662,True
b3426,b2665,True
b3426,b2669,True
b3426,b2670,True
b3426,b2672,True
b3426,b2673,True
b3426,b2674,True
b3426,b2675,True
b3426,b2676,True
b3426,b2677,True
b3426,b2678,True
b3426,b2679,True
b3426,b2702,True
b3426,b2703,True
b3426,b2704,True
b3426,b2727,True
b3426,b2751,True
b3426,b2752,True
b3426,b2762,True
b3426,b2763,True
b3426,b2764,True
b3426,b2809,True
b3426,b2818,True
b3426,b2869,True
b3426,b2924,True
b3426,b2942,True
b3426,b2957,True
b3426,b2971,True
b3426,b2975,True
b3426,b2976,True
b3426,b2977,True
b3426,b2979,True
b3426,b2980,True
b3426,b2996,True
b3426,b2997,True
b3426,b3003,True
b3426,b3024,True
b3426,b3073,True
b3426,b3089,True
b3426,b3117,True
b3426,b3118,True
b3426,b3153,True
b3426,b3158,True
b3426,b3159,True
b3426,b3239,True
b3426,b3268,True
b3426,b3336,True
b3426,b3337,True
b3426,b3365,True
b3426,b3366,True
b3426,b3367,True
b3426,b3453,True
b3426,b3458,True
b3426,b3460,True
b3426,b3476,True
b3426,b3487,True
b3426,b3491,True
b3426,b3494,True
b3426,b3495,True
b3426,b3506,True
b3426,b3507,True
b3426,b3508,True
b3426,b3509,True
b3426,b3510,True
b3426,b3511,True
b3426,b3512,True
b3426,b3513,True
b3426,b3516,True
b3426,b3517,True
b3426,b3523,True
b3426,b3525,True
b3426,b3528,True
b3426,b3540,True
b3426,b3541,True
b3426,b3542,True
b3426,b3543,True
b3426,b3544,True
b3426,b3547,True
b3426,b3555,True
b3426,b3556,True
b3426,b3566,True
b3426,b3570,True
b3426,b3588,True
b3426,b3603,True
b3426,b3654,True
b3426,b3661,True
b3426,b3666,True
b3426,b3686,True
b3426,b3708,True
b3426,b3709,True
b3426,b3744,True
b3426,b3748,True
b3426,b3751,True
b3426,b3774,True
b3426,b3828,True
b3426,b3829,True
b3426,b3845,True
b3426,b3846,True
b3426,b3901,True
b3426,b3902,True
b3426,b3903,True
b3426,b3904,True
b3426,b3905,True
b3426,b3906,True
b3426,b3907,True
b3426,b3926,True
b3426,b3927,True
b3426,b3941,True
b3426,b3945,True
b3426,b3958,True
b3426,b3990,True
b3426,b3991,True
b3426,b3992,True
b3426,b3993,True
b3426,b3994,True
b3426,b4011,True
b3426,b4013,True
b3426,b4014,True
b3426,b4015,True
b3426,b4016,True
b3426,b4026,True
b3426,b4030,True
b3426,b4032,True
b3426,b4033,True
b3426,b4034,True
b3426,b4035,True
b3426,b4036,True
b3426,b4037,True
b3426,b4045,True
b3426,b4060,True
b3426,b4062,True
b3426,b4064,True
b3426,b4067,True
b3426,b4068,True
b3426,b4069,True
b3426,b4107,True
b3426,b4110,True
b3426,b4111,True
b3426,b4116,True
b3426,b4122,True
b3426,b4123,True
b3426,b4126,True
b3426,b4128,True
b3426,b4139,True
b3426,b4149,True
b3426,b4151,True
b3426,b4152,True
b3426,b4153,True
b3426,b4154,True
b3426,b4187,True
b3426,b4188,True
b3426,b4189,True
b3426,b4239,True
b3426,b4240,True
b3426,b4244,True
b3426,b4245,True
b3426,b4254,True
b3426,b4293,True
b3426,b4314,True
b3426,b4315,True
b3426,b4316,True
b3426,b4335,True
b3426,b4354,True
b3426,b4355,True
b3426,b4367,True
b3426,b4376,True
b3426,b4380,True
b3426,b4407,True
b3426,b4411,True
b3426,b4428,True
b3426,b4467,True
b3426,b4468,True
b3426,b4484,True
b3426,b4490,True
b3426,b4493,True
b3426,b4506,True
b3426,b4511,True
b3426,b4518,True
b3426,b4519,True
b3426,b4567,True
b3426,b4568,True
b3426,b4589,True
b3426,b4662,True
b3426,b4671,True
b3426,b4705,True
b3426,b4711,True
b3426,b4720,True
b3426,b4721,True
b3426,b4723,True
b3426,b4724,True
b3426,b4735,True
b3426,b4742,True
b3426,b4743,True
b3426,b4744,True
b3426,b4748,True
b3426,b4755,True
b3426,b4756,True
b3453,b0032,True
b3453,b0033,True
b3453,b0068,True
b3453,b0071,True
b3453,b0072,True
b3453,b0073,True
b3453,b0074,True
b3453,b0150,True
b3453,b0199,True
b3453,b0273,True
b3453,b0287,True
b3453,b0296,True
b3453,b0325,True
b3453,b0329,True
b3453,b0331,True
b3453,b0333,True
b3453,b0334,True
b3453,b0335,True
